date,store,product,sales,price,category
2023-05-18,Store_A,Ramen_Noodles,137,2.5,Food
2023-05-18,Store_A,Coffee,141,3.0,Food
2023-05-18,Store_A,Bottled_Water,107,1.2,Food
2023-05-18,Store_A,Energy_Drink,54,4.5,Beverage
2023-05-18,Store_A,Chips,153,3.5,Snack
2023-05-18,Store_A,Chocolate,95,2.0,Snack
2023-05-18,Store_A,Cookies,77,2.8,Snack
2023-05-18,Store_A,Soda,98,1.8,Beverage
2023-05-18,Store_A,Juice,135,2.2,Beverage
2023-05-18,Store_A,Sandwich,101,4.0,Food
2023-05-18,Store_B,Ramen_Noodles,176,2.5,Food
2023-05-18,Store_B,Coffee,83,3.0,Food
2023-05-18,Store_B,Bottled_Water,84,1.2,Food
2023-05-18,Store_B,Energy_Drink,119,4.5,Beverage
2023-05-18,Store_B,Chips,126,3.5,Snack
2023-05-18,Store_B,Chocolate,180,2.0,Snack
2023-05-18,Store_B,Cookies,118,2.8,Snack
2023-05-18,Store_B,Soda,159,1.8,Beverage
2023-05-18,Store_B,Juice,132,2.2,Beverage
2023-05-18,Store_B,Sandwich,148,4.0,Food
2023-05-18,Store_C,Ramen_Noodles,109,2.5,Food
2023-05-18,Store_C,Coffee,142,3.0,Food
2023-05-18,Store_C,Bottled_Water,112,1.2,Food
2023-05-18,Store_C,Energy_Drink,57,4.5,Beverage
2023-05-18,Store_C,Chips,128,3.5,Snack
2023-05-18,Store_C,Chocolate,99,2.0,Snack
2023-05-18,Store_C,Cookies,106,2.8,Snack
2023-05-18,Store_C,Soda,135,1.8,Beverage
2023-05-18,Store_C,Juice,78,2.2,Beverage
2023-05-18,Store_C,Sandwich,155,4.0,Food
2023-05-18,Store_D,Ramen_Noodles,130,2.5,Food
2023-05-18,Store_D,Coffee,130,3.0,Food
2023-05-18,Store_D,Bottled_Water,108,1.2,Food
2023-05-18,Store_D,Energy_Drink,95,4.5,Beverage
2023-05-18,Store_D,Chips,125,3.5,Snack
2023-05-18,Store_D,Chocolate,150,2.0,Snack
2023-05-18,Store_D,Cookies,153,2.8,Snack
2023-05-18,Store_D,Soda,131,1.8,Beverage
2023-05-18,Store_D,Juice,104,2.2,Beverage
2023-05-18,Store_D,Sandwich,131,4.0,Food
2023-05-19,Store_A,Ramen_Noodles,135,2.5,Food
2023-05-19,Store_A,Coffee,129,3.0,Food
2023-05-19,Store_A,Bottled_Water,81,1.2,Food
2023-05-19,Store_A,Energy_Drink,68,4.5,Beverage
2023-05-19,Store_A,Chips,99,3.5,Snack
2023-05-19,Store_A,Chocolate,84,2.0,Snack
2023-05-19,Store_A,Cookies,140,2.8,Snack
2023-05-19,Store_A,Soda,84,1.8,Beverage
2023-05-19,Store_A,Juice,135,2.2,Beverage
2023-05-19,Store_A,Sandwich,158,4.0,Food
2023-05-19,Store_B,Ramen_Noodles,109,2.5,Food
2023-05-19,Store_B,Coffee,127,3.0,Food
2023-05-19,Store_B,Bottled_Water,122,1.2,Food
2023-05-19,Store_B,Energy_Drink,156,4.5,Beverage
2023-05-19,Store_B,Chips,149,3.5,Snack
2023-05-19,Store_B,Chocolate,119,2.0,Snack
2023-05-19,Store_B,Cookies,180,2.8,Snack
2023-05-19,Store_B,Soda,108,1.8,Beverage
2023-05-19,Store_B,Juice,113,2.2,Beverage
2023-05-19,Store_B,Sandwich,110,4.0,Food
2023-05-19,Store_C,Ramen_Noodles,120,2.5,Food
2023-05-19,Store_C,Coffee,71,3.0,Food
2023-05-19,Store_C,Bottled_Water,109,1.2,Food
2023-05-19,Store_C,Energy_Drink,142,4.5,Beverage
2023-05-19,Store_C,Chips,83,3.5,Snack
2023-05-19,Store_C,Chocolate,77,2.0,Snack
2023-05-19,Store_C,Cookies,114,2.8,Snack
2023-05-19,Store_C,Soda,164,1.8,Beverage
2023-05-19,Store_C,Juice,112,2.2,Beverage
2023-05-19,Store_C,Sandwich,136,4.0,Food
2023-05-19,Store_D,Ramen_Noodles,91,2.5,Food
2023-05-19,Store_D,Coffee,164,3.0,Food
2023-05-19,Store_D,Bottled_Water,105,1.2,Food
2023-05-19,Store_D,Energy_Drink,159,4.5,Beverage
2023-05-19,Store_D,Chips,128,3.5,Snack
2023-05-19,Store_D,Chocolate,108,2.0,Snack
2023-05-19,Store_D,Cookies,96,2.8,Snack
2023-05-19,Store_D,Soda,128,1.8,Beverage
2023-05-19,Store_D,Juice,156,2.2,Beverage
2023-05-19,Store_D,Sandwich,154,4.0,Food
2023-05-20,Store_A,Ramen_Noodles,217,2.5,Food
2023-05-20,Store_A,Coffee,173,3.0,Food
2023-05-20,Store_A,Bottled_Water,140,1.2,Food
2023-05-20,Store_A,Energy_Drink,144,4.5,Beverage
2023-05-20,Store_A,Chips,150,3.5,Snack
2023-05-20,Store_A,Chocolate,182,2.0,Snack
2023-05-20,Store_A,Cookies,184,2.8,Snack
2023-05-20,Store_A,Soda,132,1.8,Beverage
2023-05-20,Store_A,Juice,132,2.2,Beverage
2023-05-20,Store_A,Sandwich,183,4.0,Food
2023-05-20,Store_B,Ramen_Noodles,114,2.5,Food
2023-05-20,Store_B,Coffee,137,3.0,Food
2023-05-20,Store_B,Bottled_Water,122,1.2,Food
2023-05-20,Store_B,Energy_Drink,138,4.5,Beverage
2023-05-20,Store_B,Chips,184,3.5,Snack
2023-05-20,Store_B,Chocolate,137,2.0,Snack
2023-05-20,Store_B,Cookies,119,2.8,Snack
2023-05-20,Store_B,Soda,199,1.8,Beverage
2023-05-20,Store_B,Juice,191,2.2,Beverage
2023-05-20,Store_B,Sandwich,202,4.0,Food
2023-05-20,Store_C,Ramen_Noodles,135,2.5,Food
2023-05-20,Store_C,Coffee,127,3.0,Food
2023-05-20,Store_C,Bottled_Water,114,1.2,Food
2023-05-20,Store_C,Energy_Drink,114,4.5,Beverage
2023-05-20,Store_C,Chips,154,3.5,Snack
2023-05-20,Store_C,Chocolate,134,2.0,Snack
2023-05-20,Store_C,Cookies,114,2.8,Snack
2023-05-20,Store_C,Soda,188,1.8,Beverage
2023-05-20,Store_C,Juice,164,2.2,Beverage
2023-05-20,Store_C,Sandwich,167,4.0,Food
2023-05-20,Store_D,Ramen_Noodles,196,2.5,Food
2023-05-20,Store_D,Coffee,168,3.0,Food
2023-05-20,Store_D,Bottled_Water,136,1.2,Food
2023-05-20,Store_D,Energy_Drink,132,4.5,Beverage
2023-05-20,Store_D,Chips,163,3.5,Snack
2023-05-20,Store_D,Chocolate,137,2.0,Snack
2023-05-20,Store_D,Cookies,200,2.8,Snack
2023-05-20,Store_D,Soda,173,1.8,Beverage
2023-05-20,Store_D,Juice,164,2.2,Beverage
2023-05-20,Store_D,Sandwich,166,4.0,Food
2023-05-21,Store_A,Ramen_Noodles,124,2.5,Food
2023-05-21,Store_A,Coffee,139,3.0,Food
2023-05-21,Store_A,Bottled_Water,176,1.2,Food
2023-05-21,Store_A,Energy_Drink,153,4.5,Beverage
2023-05-21,Store_A,Chips,154,3.5,Snack
2023-05-21,Store_A,Chocolate,141,2.0,Snack
2023-05-21,Store_A,Cookies,126,2.8,Snack
2023-05-21,Store_A,Soda,138,1.8,Beverage
2023-05-21,Store_A,Juice,139,2.2,Beverage
2023-05-21,Store_A,Sandwich,132,4.0,Food
2023-05-21,Store_B,Ramen_Noodles,196,2.5,Food
2023-05-21,Store_B,Coffee,170,3.0,Food
2023-05-21,Store_B,Bottled_Water,130,1.2,Food
2023-05-21,Store_B,Energy_Drink,105,4.5,Beverage
2023-05-21,Store_B,Chips,174,3.5,Snack
2023-05-21,Store_B,Chocolate,98,2.0,Snack
2023-05-21,Store_B,Cookies,178,2.8,Snack
2023-05-21,Store_B,Soda,173,1.8,Beverage
2023-05-21,Store_B,Juice,136,2.2,Beverage
2023-05-21,Store_B,Sandwich,194,4.0,Food
2023-05-21,Store_C,Ramen_Noodles,139,2.5,Food
2023-05-21,Store_C,Coffee,190,3.0,Food
2023-05-21,Store_C,Bottled_Water,171,1.2,Food
2023-05-21,Store_C,Energy_Drink,144,4.5,Beverage
2023-05-21,Store_C,Chips,131,3.5,Snack
2023-05-21,Store_C,Chocolate,163,2.0,Snack
2023-05-21,Store_C,Cookies,155,2.8,Snack
2023-05-21,Store_C,Soda,137,1.8,Beverage
2023-05-21,Store_C,Juice,211,2.2,Beverage
2023-05-21,Store_C,Sandwich,184,4.0,Food
2023-05-21,Store_D,Ramen_Noodles,165,2.5,Food
2023-05-21,Store_D,Coffee,175,3.0,Food
2023-05-21,Store_D,Bottled_Water,150,1.2,Food
2023-05-21,Store_D,Energy_Drink,121,4.5,Beverage
2023-05-21,Store_D,Chips,139,3.5,Snack
2023-05-21,Store_D,Chocolate,90,2.0,Snack
2023-05-21,Store_D,Cookies,139,2.8,Snack
2023-05-21,Store_D,Soda,172,1.8,Beverage
2023-05-21,Store_D,Juice,113,2.2,Beverage
2023-05-21,Store_D,Sandwich,104,4.0,Food
2023-05-22,Store_A,Ramen_Noodles,144,2.5,Food
2023-05-22,Store_A,Coffee,103,3.0,Food
2023-05-22,Store_A,Bottled_Water,175,1.2,Food
2023-05-22,Store_A,Energy_Drink,112,4.5,Beverage
2023-05-22,Store_A,Chips,119,3.5,Snack
2023-05-22,Store_A,Chocolate,152,2.0,Snack
2023-05-22,Store_A,Cookies,117,2.8,Snack
2023-05-22,Store_A,Soda,145,1.8,Beverage
2023-05-22,Store_A,Juice,90,2.2,Beverage
2023-05-22,Store_A,Sandwich,164,4.0,Food
2023-05-22,Store_B,Ramen_Noodles,122,2.5,Food
2023-05-22,Store_B,Coffee,128,3.0,Food
2023-05-22,Store_B,Bottled_Water,106,1.2,Food
2023-05-22,Store_B,Energy_Drink,98,4.5,Beverage
2023-05-22,Store_B,Chips,132,3.5,Snack
2023-05-22,Store_B,Chocolate,130,2.0,Snack
2023-05-22,Store_B,Cookies,110,2.8,Snack
2023-05-22,Store_B,Soda,95,1.8,Beverage
2023-05-22,Store_B,Juice,161,2.2,Beverage
2023-05-22,Store_B,Sandwich,90,4.0,Food
2023-05-22,Store_C,Ramen_Noodles,128,2.5,Food
2023-05-22,Store_C,Coffee,88,3.0,Food
2023-05-22,Store_C,Bottled_Water,76,1.2,Food
2023-05-22,Store_C,Energy_Drink,125,4.5,Beverage
2023-05-22,Store_C,Chips,94,3.5,Snack
2023-05-22,Store_C,Chocolate,158,2.0,Snack
2023-05-22,Store_C,Cookies,161,2.8,Snack
2023-05-22,Store_C,Soda,92,1.8,Beverage
2023-05-22,Store_C,Juice,151,2.2,Beverage
2023-05-22,Store_C,Sandwich,134,4.0,Food
2023-05-22,Store_D,Ramen_Noodles,128,2.5,Food
2023-05-22,Store_D,Coffee,121,3.0,Food
2023-05-22,Store_D,Bottled_Water,117,1.2,Food
2023-05-22,Store_D,Energy_Drink,150,4.5,Beverage
2023-05-22,Store_D,Chips,116,3.5,Snack
2023-05-22,Store_D,Chocolate,164,2.0,Snack
2023-05-22,Store_D,Cookies,127,2.8,Snack
2023-05-22,Store_D,Soda,97,1.8,Beverage
2023-05-22,Store_D,Juice,73,2.2,Beverage
2023-05-22,Store_D,Sandwich,103,4.0,Food
2023-05-23,Store_A,Ramen_Noodles,117,2.5,Food
2023-05-23,Store_A,Coffee,162,3.0,Food
2023-05-23,Store_A,Bottled_Water,137,1.2,Food
2023-05-23,Store_A,Energy_Drink,132,4.5,Beverage
2023-05-23,Store_A,Chips,99,3.5,Snack
2023-05-23,Store_A,Chocolate,104,2.0,Snack
2023-05-23,Store_A,Cookies,93,2.8,Snack
2023-05-23,Store_A,Soda,126,1.8,Beverage
2023-05-23,Store_A,Juice,63,2.2,Beverage
2023-05-23,Store_A,Sandwich,98,4.0,Food
2023-05-23,Store_B,Ramen_Noodles,114,2.5,Food
2023-05-23,Store_B,Coffee,123,3.0,Food
2023-05-23,Store_B,Bottled_Water,73,1.2,Food
2023-05-23,Store_B,Energy_Drink,68,4.5,Beverage
2023-05-23,Store_B,Chips,133,3.5,Snack
2023-05-23,Store_B,Chocolate,100,2.0,Snack
2023-05-23,Store_B,Cookies,168,2.8,Snack
2023-05-23,Store_B,Soda,105,1.8,Beverage
2023-05-23,Store_B,Juice,103,2.2,Beverage
2023-05-23,Store_B,Sandwich,144,4.0,Food
2023-05-23,Store_C,Ramen_Noodles,125,2.5,Food
2023-05-23,Store_C,Coffee,155,3.0,Food
2023-05-23,Store_C,Bottled_Water,78,1.2,Food
2023-05-23,Store_C,Energy_Drink,84,4.5,Beverage
2023-05-23,Store_C,Chips,144,3.5,Snack
2023-05-23,Store_C,Chocolate,111,2.0,Snack
2023-05-23,Store_C,Cookies,152,2.8,Snack
2023-05-23,Store_C,Soda,106,1.8,Beverage
2023-05-23,Store_C,Juice,119,2.2,Beverage
2023-05-23,Store_C,Sandwich,80,4.0,Food
2023-05-23,Store_D,Ramen_Noodles,108,2.5,Food
2023-05-23,Store_D,Coffee,53,3.0,Food
2023-05-23,Store_D,Bottled_Water,158,1.2,Food
2023-05-23,Store_D,Energy_Drink,99,4.5,Beverage
2023-05-23,Store_D,Chips,150,3.5,Snack
2023-05-23,Store_D,Chocolate,115,2.0,Snack
2023-05-23,Store_D,Cookies,94,2.8,Snack
2023-05-23,Store_D,Soda,169,1.8,Beverage
2023-05-23,Store_D,Juice,150,2.2,Beverage
2023-05-23,Store_D,Sandwich,85,4.0,Food
2023-05-24,Store_A,Ramen_Noodles,84,2.5,Food
2023-05-24,Store_A,Coffee,71,3.0,Food
2023-05-24,Store_A,Bottled_Water,156,1.2,Food
2023-05-24,Store_A,Energy_Drink,129,4.5,Beverage
2023-05-24,Store_A,Chips,130,3.5,Snack
2023-05-24,Store_A,Chocolate,147,2.0,Snack
2023-05-24,Store_A,Cookies,86,2.8,Snack
2023-05-24,Store_A,Soda,105,1.8,Beverage
2023-05-24,Store_A,Juice,115,2.2,Beverage
2023-05-24,Store_A,Sandwich,87,4.0,Food
2023-05-24,Store_B,Ramen_Noodles,69,2.5,Food
2023-05-24,Store_B,Coffee,88,3.0,Food
2023-05-24,Store_B,Bottled_Water,106,1.2,Food
2023-05-24,Store_B,Energy_Drink,86,4.5,Beverage
2023-05-24,Store_B,Chips,148,3.5,Snack
2023-05-24,Store_B,Chocolate,159,2.0,Snack
2023-05-24,Store_B,Cookies,109,2.8,Snack
2023-05-24,Store_B,Soda,94,1.8,Beverage
2023-05-24,Store_B,Juice,110,2.2,Beverage
2023-05-24,Store_B,Sandwich,110,4.0,Food
2023-05-24,Store_C,Ramen_Noodles,97,2.5,Food
2023-05-24,Store_C,Coffee,96,3.0,Food
2023-05-24,Store_C,Bottled_Water,139,1.2,Food
2023-05-24,Store_C,Energy_Drink,111,4.5,Beverage
2023-05-24,Store_C,Chips,124,3.5,Snack
2023-05-24,Store_C,Chocolate,75,2.0,Snack
2023-05-24,Store_C,Cookies,147,2.8,Snack
2023-05-24,Store_C,Soda,92,1.8,Beverage
2023-05-24,Store_C,Juice,129,2.2,Beverage
2023-05-24,Store_C,Sandwich,72,4.0,Food
2023-05-24,Store_D,Ramen_Noodles,151,2.5,Food
2023-05-24,Store_D,Coffee,89,3.0,Food
2023-05-24,Store_D,Bottled_Water,90,1.2,Food
2023-05-24,Store_D,Energy_Drink,67,4.5,Beverage
2023-05-24,Store_D,Chips,118,3.5,Snack
2023-05-24,Store_D,Chocolate,112,2.0,Snack
2023-05-24,Store_D,Cookies,172,2.8,Snack
2023-05-24,Store_D,Soda,105,1.8,Beverage
2023-05-24,Store_D,Juice,143,2.2,Beverage
2023-05-24,Store_D,Sandwich,115,4.0,Food
2023-05-25,Store_A,Ramen_Noodles,70,2.5,Food
2023-05-25,Store_A,Coffee,82,3.0,Food
2023-05-25,Store_A,Bottled_Water,84,1.2,Food
2023-05-25,Store_A,Energy_Drink,89,4.5,Beverage
2023-05-25,Store_A,Chips,67,3.5,Snack
2023-05-25,Store_A,Chocolate,129,2.0,Snack
2023-05-25,Store_A,Cookies,169,2.8,Snack
2023-05-25,Store_A,Soda,91,1.8,Beverage
2023-05-25,Store_A,Juice,88,2.2,Beverage
2023-05-25,Store_A,Sandwich,123,4.0,Food
2023-05-25,Store_B,Ramen_Noodles,95,2.5,Food
2023-05-25,Store_B,Coffee,144,3.0,Food
2023-05-25,Store_B,Bottled_Water,79,1.2,Food
2023-05-25,Store_B,Energy_Drink,139,4.5,Beverage
2023-05-25,Store_B,Chips,153,3.5,Snack
2023-05-25,Store_B,Chocolate,100,2.0,Snack
2023-05-25,Store_B,Cookies,117,2.8,Snack
2023-05-25,Store_B,Soda,152,1.8,Beverage
2023-05-25,Store_B,Juice,106,2.2,Beverage
2023-05-25,Store_B,Sandwich,78,4.0,Food
2023-05-25,Store_C,Ramen_Noodles,73,2.5,Food
2023-05-25,Store_C,Coffee,123,3.0,Food
2023-05-25,Store_C,Bottled_Water,155,1.2,Food
2023-05-25,Store_C,Energy_Drink,85,4.5,Beverage
2023-05-25,Store_C,Chips,112,3.5,Snack
2023-05-25,Store_C,Chocolate,94,2.0,Snack
2023-05-25,Store_C,Cookies,83,2.8,Snack
2023-05-25,Store_C,Soda,96,1.8,Beverage
2023-05-25,Store_C,Juice,123,2.2,Beverage
2023-05-25,Store_C,Sandwich,110,4.0,Food
2023-05-25,Store_D,Ramen_Noodles,91,2.5,Food
2023-05-25,Store_D,Coffee,107,3.0,Food
2023-05-25,Store_D,Bottled_Water,85,1.2,Food
2023-05-25,Store_D,Energy_Drink,108,4.5,Beverage
2023-05-25,Store_D,Chips,170,3.5,Snack
2023-05-25,Store_D,Chocolate,116,2.0,Snack
2023-05-25,Store_D,Cookies,152,2.8,Snack
2023-05-25,Store_D,Soda,161,1.8,Beverage
2023-05-25,Store_D,Juice,160,2.2,Beverage
2023-05-25,Store_D,Sandwich,161,4.0,Food
2023-05-26,Store_A,Ramen_Noodles,136,2.5,Food
2023-05-26,Store_A,Coffee,132,3.0,Food
2023-05-26,Store_A,Bottled_Water,166,1.2,Food
2023-05-26,Store_A,Energy_Drink,163,4.5,Beverage
2023-05-26,Store_A,Chips,108,3.5,Snack
2023-05-26,Store_A,Chocolate,176,2.0,Snack
2023-05-26,Store_A,Cookies,140,2.8,Snack
2023-05-26,Store_A,Soda,60,1.8,Beverage
2023-05-26,Store_A,Juice,87,2.2,Beverage
2023-05-26,Store_A,Sandwich,177,4.0,Food
2023-05-26,Store_B,Ramen_Noodles,124,2.5,Food
2023-05-26,Store_B,Coffee,179,3.0,Food
2023-05-26,Store_B,Bottled_Water,74,1.2,Food
2023-05-26,Store_B,Energy_Drink,71,4.5,Beverage
2023-05-26,Store_B,Chips,79,3.5,Snack
2023-05-26,Store_B,Chocolate,96,2.0,Snack
2023-05-26,Store_B,Cookies,129,2.8,Snack
2023-05-26,Store_B,Soda,92,1.8,Beverage
2023-05-26,Store_B,Juice,82,2.2,Beverage
2023-05-26,Store_B,Sandwich,86,4.0,Food
2023-05-26,Store_C,Ramen_Noodles,157,2.5,Food
2023-05-26,Store_C,Coffee,164,3.0,Food
2023-05-26,Store_C,Bottled_Water,119,1.2,Food
2023-05-26,Store_C,Energy_Drink,142,4.5,Beverage
2023-05-26,Store_C,Chips,111,3.5,Snack
2023-05-26,Store_C,Chocolate,158,2.0,Snack
2023-05-26,Store_C,Cookies,74,2.8,Snack
2023-05-26,Store_C,Soda,137,1.8,Beverage
2023-05-26,Store_C,Juice,99,2.2,Beverage
2023-05-26,Store_C,Sandwich,82,4.0,Food
2023-05-26,Store_D,Ramen_Noodles,89,2.5,Food
2023-05-26,Store_D,Coffee,154,3.0,Food
2023-05-26,Store_D,Bottled_Water,155,1.2,Food
2023-05-26,Store_D,Energy_Drink,140,4.5,Beverage
2023-05-26,Store_D,Chips,114,3.5,Snack
2023-05-26,Store_D,Chocolate,65,2.0,Snack
2023-05-26,Store_D,Cookies,97,2.8,Snack
2023-05-26,Store_D,Soda,181,1.8,Beverage
2023-05-26,Store_D,Juice,100,2.2,Beverage
2023-05-26,Store_D,Sandwich,143,4.0,Food
2023-05-27,Store_A,Ramen_Noodles,129,2.5,Food
2023-05-27,Store_A,Coffee,87,3.0,Food
2023-05-27,Store_A,Bottled_Water,191,1.2,Food
2023-05-27,Store_A,Energy_Drink,117,4.5,Beverage
2023-05-27,Store_A,Chips,186,3.5,Snack
2023-05-27,Store_A,Chocolate,118,2.0,Snack
2023-05-27,Store_A,Cookies,100,2.8,Snack
2023-05-27,Store_A,Soda,157,1.8,Beverage
2023-05-27,Store_A,Juice,154,2.2,Beverage
2023-05-27,Store_A,Sandwich,110,4.0,Food
2023-05-27,Store_B,Ramen_Noodles,160,2.5,Food
2023-05-27,Store_B,Coffee,188,3.0,Food
2023-05-27,Store_B,Bottled_Water,166,1.2,Food
2023-05-27,Store_B,Energy_Drink,184,4.5,Beverage
2023-05-27,Store_B,Chips,128,3.5,Snack
2023-05-27,Store_B,Chocolate,169,2.0,Snack
2023-05-27,Store_B,Cookies,164,2.8,Snack
2023-05-27,Store_B,Soda,141,1.8,Beverage
2023-05-27,Store_B,Juice,140,2.2,Beverage
2023-05-27,Store_B,Sandwich,129,4.0,Food
2023-05-27,Store_C,Ramen_Noodles,150,2.5,Food
2023-05-27,Store_C,Coffee,154,3.0,Food
2023-05-27,Store_C,Bottled_Water,106,1.2,Food
2023-05-27,Store_C,Energy_Drink,90,4.5,Beverage
2023-05-27,Store_C,Chips,153,3.5,Snack
2023-05-27,Store_C,Chocolate,162,2.0,Snack
2023-05-27,Store_C,Cookies,169,2.8,Snack
2023-05-27,Store_C,Soda,137,1.8,Beverage
2023-05-27,Store_C,Juice,105,2.2,Beverage
2023-05-27,Store_C,Sandwich,125,4.0,Food
2023-05-27,Store_D,Ramen_Noodles,134,2.5,Food
2023-05-27,Store_D,Coffee,130,3.0,Food
2023-05-27,Store_D,Bottled_Water,108,1.2,Food
2023-05-27,Store_D,Energy_Drink,114,4.5,Beverage
2023-05-27,Store_D,Chips,139,3.5,Snack
2023-05-27,Store_D,Chocolate,156,2.0,Snack
2023-05-27,Store_D,Cookies,98,2.8,Snack
2023-05-27,Store_D,Soda,162,1.8,Beverage
2023-05-27,Store_D,Juice,119,2.2,Beverage
2023-05-27,Store_D,Sandwich,110,4.0,Food
2023-05-28,Store_A,Ramen_Noodles,123,2.5,Food
2023-05-28,Store_A,Coffee,136,3.0,Food
2023-05-28,Store_A,Bottled_Water,126,1.2,Food
2023-05-28,Store_A,Energy_Drink,103,4.5,Beverage
2023-05-28,Store_A,Chips,111,3.5,Snack
2023-05-28,Store_A,Chocolate,158,2.0,Snack
2023-05-28,Store_A,Cookies,164,2.8,Snack
2023-05-28,Store_A,Soda,190,1.8,Beverage
2023-05-28,Store_A,Juice,160,2.2,Beverage
2023-05-28,Store_A,Sandwich,80,4.0,Food
2023-05-28,Store_B,Ramen_Noodles,187,2.5,Food
2023-05-28,Store_B,Coffee,211,3.0,Food
2023-05-28,Store_B,Bottled_Water,118,1.2,Food
2023-05-28,Store_B,Energy_Drink,171,4.5,Beverage
2023-05-28,Store_B,Chips,88,3.5,Snack
2023-05-28,Store_B,Chocolate,175,2.0,Snack
2023-05-28,Store_B,Cookies,104,2.8,Snack
2023-05-28,Store_B,Soda,132,1.8,Beverage
2023-05-28,Store_B,Juice,132,2.2,Beverage
2023-05-28,Store_B,Sandwich,144,4.0,Food
2023-05-28,Store_C,Ramen_Noodles,141,2.5,Food
2023-05-28,Store_C,Coffee,116,3.0,Food
2023-05-28,Store_C,Bottled_Water,94,1.2,Food
2023-05-28,Store_C,Energy_Drink,184,4.5,Beverage
2023-05-28,Store_C,Chips,115,3.5,Snack
2023-05-28,Store_C,Chocolate,122,2.0,Snack
2023-05-28,Store_C,Cookies,165,2.8,Snack
2023-05-28,Store_C,Soda,113,1.8,Beverage
2023-05-28,Store_C,Juice,128,2.2,Beverage
2023-05-28,Store_C,Sandwich,134,4.0,Food
2023-05-28,Store_D,Ramen_Noodles,162,2.5,Food
2023-05-28,Store_D,Coffee,112,3.0,Food
2023-05-28,Store_D,Bottled_Water,138,1.2,Food
2023-05-28,Store_D,Energy_Drink,155,4.5,Beverage
2023-05-28,Store_D,Chips,101,3.5,Snack
2023-05-28,Store_D,Chocolate,134,2.0,Snack
2023-05-28,Store_D,Cookies,208,2.8,Snack
2023-05-28,Store_D,Soda,163,1.8,Beverage
2023-05-28,Store_D,Juice,182,2.2,Beverage
2023-05-28,Store_D,Sandwich,133,4.0,Food
2023-05-29,Store_A,Ramen_Noodles,110,2.5,Food
2023-05-29,Store_A,Coffee,97,3.0,Food
2023-05-29,Store_A,Bottled_Water,111,1.2,Food
2023-05-29,Store_A,Energy_Drink,163,4.5,Beverage
2023-05-29,Store_A,Chips,97,3.5,Snack
2023-05-29,Store_A,Chocolate,152,2.0,Snack
2023-05-29,Store_A,Cookies,67,2.8,Snack
2023-05-29,Store_A,Soda,100,1.8,Beverage
2023-05-29,Store_A,Juice,92,2.2,Beverage
2023-05-29,Store_A,Sandwich,101,4.0,Food
2023-05-29,Store_B,Ramen_Noodles,71,2.5,Food
2023-05-29,Store_B,Coffee,150,3.0,Food
2023-05-29,Store_B,Bottled_Water,81,1.2,Food
2023-05-29,Store_B,Energy_Drink,124,4.5,Beverage
2023-05-29,Store_B,Chips,71,3.5,Snack
2023-05-29,Store_B,Chocolate,93,2.0,Snack
2023-05-29,Store_B,Cookies,150,2.8,Snack
2023-05-29,Store_B,Soda,132,1.8,Beverage
2023-05-29,Store_B,Juice,91,2.2,Beverage
2023-05-29,Store_B,Sandwich,126,4.0,Food
2023-05-29,Store_C,Ramen_Noodles,116,2.5,Food
2023-05-29,Store_C,Coffee,113,3.0,Food
2023-05-29,Store_C,Bottled_Water,84,1.2,Food
2023-05-29,Store_C,Energy_Drink,166,4.5,Beverage
2023-05-29,Store_C,Chips,169,3.5,Snack
2023-05-29,Store_C,Chocolate,166,2.0,Snack
2023-05-29,Store_C,Cookies,94,2.8,Snack
2023-05-29,Store_C,Soda,93,1.8,Beverage
2023-05-29,Store_C,Juice,80,2.2,Beverage
2023-05-29,Store_C,Sandwich,125,4.0,Food
2023-05-29,Store_D,Ramen_Noodles,108,2.5,Food
2023-05-29,Store_D,Coffee,122,3.0,Food
2023-05-29,Store_D,Bottled_Water,108,1.2,Food
2023-05-29,Store_D,Energy_Drink,116,4.5,Beverage
2023-05-29,Store_D,Chips,99,3.5,Snack
2023-05-29,Store_D,Chocolate,155,2.0,Snack
2023-05-29,Store_D,Cookies,132,2.8,Snack
2023-05-29,Store_D,Soda,126,1.8,Beverage
2023-05-29,Store_D,Juice,168,2.2,Beverage
2023-05-29,Store_D,Sandwich,125,4.0,Food
2023-05-30,Store_A,Ramen_Noodles,92,2.5,Food
2023-05-30,Store_A,Coffee,97,3.0,Food
2023-05-30,Store_A,Bottled_Water,150,1.2,Food
2023-05-30,Store_A,Energy_Drink,126,4.5,Beverage
2023-05-30,Store_A,Chips,157,3.5,Snack
2023-05-30,Store_A,Chocolate,158,2.0,Snack
2023-05-30,Store_A,Cookies,126,2.8,Snack
2023-05-30,Store_A,Soda,103,1.8,Beverage
2023-05-30,Store_A,Juice,113,2.2,Beverage
2023-05-30,Store_A,Sandwich,154,4.0,Food
2023-05-30,Store_B,Ramen_Noodles,142,2.5,Food
2023-05-30,Store_B,Coffee,117,3.0,Food
2023-05-30,Store_B,Bottled_Water,108,1.2,Food
2023-05-30,Store_B,Energy_Drink,115,4.5,Beverage
2023-05-30,Store_B,Chips,124,3.5,Snack
2023-05-30,Store_B,Chocolate,84,2.0,Snack
2023-05-30,Store_B,Cookies,93,2.8,Snack
2023-05-30,Store_B,Soda,114,1.8,Beverage
2023-05-30,Store_B,Juice,117,2.2,Beverage
2023-05-30,Store_B,Sandwich,135,4.0,Food
2023-05-30,Store_C,Ramen_Noodles,70,2.5,Food
